Feature.name	Flowers_Col0_Rep1	Flowers_dne1_3_11_Rep1_1	Flowers_dne1_3_11_Rep1_2	Seedling_Col0_Rep1	Seedling_Col0_Rep2	Seedling_Col0_Rep3	Seedling_xrn4_Rep1	Seedling_xrn4_Rep2	Seedling_xrn4_Rep3	Seedling_xrn4_dne1_Rep1	Seedling_xrn4_dne1_Rep2	Seedling_xrn4_dne1_Rep3	dne1_3_11...Col0	xrn4...Col0	xrn4_dne1...Col0	xrn4_dne1...xrn4	ensembl_transcript_id	description	external_gene_name
AT1G27210.1	14.5328719723183	14.1447368421053	13.4328358208955	16.260162601626	15.5642023346303	16.7539267015707	23.3415233415233	21.0982658959538	25.2577319587629	30.8900523560209	30.2325581395349	35.7142857142857	0.633103719373929	0.000199264016902341	0	1.15207669803256e-05	AT1G27210.1	ARM repeat superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:839610]	AT1G27210
AT1G27330.1	4.69483568075117	4.13140866102539	3.85645420460632	2.97542043984476	2.54901960784314	2.03340595497458	3.29847144006436	3.40285400658617	3.14547837483617	4.89073881373569	5.78859060402685	4.41458733205374	0.0256199041313047	0.217215942272873	4.64211909108581e-08	0.000898527698707416	AT1G27330.1	Ribosome associated membrane protein RAMP4 [Source:NCBI gene (formerly Entrezgene);Acc:839622]	AT1G27330
AT1G27530.1	3.42075256556442	3.37197049525817	2.13032581453634	2.72873194221509	2.35294117647059	1.81451612903226	3.00902708124373	1.97505197505198	2.89389067524116	3.66748166259169	3.94304490690033	3.78521126760563	0.918711419626808	0.929155221737416	0.00248962450255815	0.0378631538404221	AT1G27530.1	ubiquitin-fold modifier-conjugating enzyme [Source:NCBI gene (formerly Entrezgene);Acc:839644]	AT1G27530
AT1G28330.2	4.778265884605	5.14124868586157	3.65433019483546	3.24129651860744	4.30583501006036	4.16267942583732	8.09081028861249	8.38757671564069	7.7992277992278	9.99139908256881	10.1303911735206	9.05292479108635	0.977036873728898	0	0	0.0176972080566687	AT1G28330.2	dormancy-associated protein-like 1 [Source:NCBI gene (formerly Entrezgene);Acc:839729]	DYL1
AT1G47250.1	6.28415300546448	8.13008130081301	5.56586270871985	7.37704918032787	6.8259385665529	5.2863436123348	5.82010582010582	4.95049504950495	4.24528301886792	6.89655172413793	7.97101449275362	7.14285714285714	0.980249922042486	0.193996080180509	0.807161579237194	0.0136169984947274	AT1G47250.1	20S proteasome alpha subunit F2 [Source:NCBI gene (formerly Entrezgene);Acc:841128]	PAF2
AT1G50920.1	8.45886442641947	8.49162011173184	5.24956970740103	7.74193548387097	8.96057347670251	8.70870870870871	10.7091172214182	11.3888888888889	11.4052953156823	13.7755102040816	14.7368421052632	11.9751166407465	0.934462138384026	0.00210530986467924	6.19587946223982e-10	0.0279325183372961	AT1G50920.1	Nucleolar GTP-binding protein [Source:NCBI gene (formerly Entrezgene);Acc:841514]	AT1G50920
AT1G52410.2	6.51068158697864	5.42071197411003	4.40821256038647	5.03496503496504	4.69667318982387	3.66088631984586	4.86725663716814	4.95575221238938	4.68227424749164	5.74324324324324	6.51162790697674	6.06860158311346	0.317675198224112	0.919498853093228	0.00162518240286547	0.0301799226683798	AT1G52410.2	TSK-associating protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:841671]	TSA1
AT1G67440.2	3.84615384615385	10.2739726027397	15.5963302752294	9.82142857142857	12.0300751879699	12.0253164556962	10.9195402298851	10.2739726027397	6.50887573964497	15.609756097561	12.4137931034483	13.6986301369863	0.166993790915009	0.643306503558032	0.49569453001837	0.0347403781463227	AT1G67440.2	Minichromosome maintenance (MCM2/3/5) family protein [Source:NCBI gene (formerly Entrezgene);Acc:843064]	emb1688
AT1G67590.1	8.21917808219178	18.4466019417476	6.62824207492795	13.6986301369863	13.2978723404255	10.5263157894737	11.038961038961	12.3188405797101	11.5384615384615	24.1379310344828	13.5135135135135	19.8757763975155	0.951523532933566	0.999999992989442	0.0861952988298732	0.0349621330555529	AT1G67590.1	Remorin family protein [Source:NCBI gene (formerly Entrezgene);Acc:843080]	AT1G67590
AT1G71500.1	6.67166416791604	6.8426724137931	6.06957809030348	6.35170603674541	6.75734971478719	5.4026503567788	6.63320186446755	6.8762278978389	6.80137999014293	8.24094604582409	9.02889245585875	8.42995926041993	0.973129667053669	0.52645586996669	2.14717898034167e-07	0.000398178006169151	AT1G71500.1	Rieske (2Fe-2S) domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:843491]	AT1G71500
AT1G72610.1	8.41908325537886	7.58959943780745	4.32588320115357	6.48464163822526	4.78515625	6.46258503401361	5.6369785794814	4.69851213782302	6.31383472609099	7.983411093831	7.51617720258835	7.64925373134328	0.845520427868559	0.999999992989442	0.0646712693898326	0.0138569490545757	AT1G72610.1	germin-like protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:843593]	GER1
AT1G74910.1	10.0428658909982	10.887573964497	8.09426229508197	4.94604316546763	6.07533414337789	6.61686232657417	10.4201680672269	11.2487100103199	12.284730195178	14.3992932862191	13.0597014925373	14.9386845039019	0.985892647479	3.22282489075826e-11	0	0.0154030876715437	AT1G74910.1	ADP-glucose pyrophosphorylase family protein [Source:NCBI gene (formerly Entrezgene);Acc:843830]	AT1G74910
AT1G76450.1	5.67307692307692	4.16851441241685	4.3827611395179	3.02356602934638	2.81342546890424	2.40656851642129	3.62511052166225	3.34018499486125	3.34069574820541	3.86620330147698	4.57317073170732	4.28342674139311	1.28770026263692e-11	0.030198345429403	4.58062893650174e-08	0.0194413279876806	AT1G76450.1	Photosystem II reaction center PsbP family protein [Source:NCBI gene (formerly Entrezgene);Acc:843978]	AT1G76450
AT1G77210.1	8.39160839160839	8.82352941176471	NA	8.69565217391304	7.84313725490196	11.5384615384615	14.2857142857143	13.1067961165049	13.0434782608696	17.4468085106383	23.125	17.6136363636364	NA	0.101122555330936	1.68749179797213e-06	0.0235223748294315	AT1G77210.1	sugar transporter 14 [Source:NCBI gene (formerly Entrezgene);Acc:844057]	STP14
AT1G80420.1	2.85035629453682	3.34190231362468	0.968523002421308	2.91970802919708	4.22535211267606	3.38983050847458	4.98338870431894	5.20231213872832	6.15384615384615	8.01282051282051	8.51063829787234	6.47058823529412	0.973129667053669	0.0166277570859493	4.3451811698155e-08	0.0238686436089365	AT1G80420.1	BRCT domain-containing DNA repair protein [Source:NCBI gene (formerly Entrezgene);Acc:844382]	ATXRCC1
AT2G01990.2	16.9354838709677	19.672131147541	9.09090909090909	20.3333333333333	23.5576923076923	19.1919191919192	21.8543046357616	21.25	21.7391304347826	24.7524752475248	28.7671232876712	34.0782122905028	0.979146807429077	0.999999992989442	0.0114222666732502	0.0237486317555718	AT2G01990.2	XRI1-like protein [Source:NCBI gene (formerly Entrezgene);Acc:814730]	AT2G01990
AT2G04880.1	20.0564971751412	17.0278637770898	10.4972375690608	10.5263157894737	15.0684931506849	10	14.5038167938931	20.6349206349206	10.7843137254902	32.03125	21.9047619047619	30.9278350515464	0.727302615252983	0.87369472976432	0.000897925075762408	0.019051888524245	AT2G04880.1	zinc-dependent activator protein-1 [Source:NCBI gene (formerly Entrezgene);Acc:815035]	ZAP1
AT2G10940.1	NA	12.987012987013	3.34685598377282	5.5045871559633	3.38983050847458	8.92857142857143	6.4327485380117	5.88235294117647	5.94059405940594	11.7647058823529	12.5	12.7118644067797	NA	0.999999992989442	0.00275058609609368	0.00356599217167149	AT2G10940.1	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:815558]	AT2G10940
AT2G15270.1	12.956204379562	15.3696498054475	8.40108401084011	9.66542750929368	12.3134328358209	13.135593220339	12.6353790613718	13.5245901639344	12.6543209876543	18.978102189781	15.2091254752852	17.0212765957447	0.987309034732101	0.879469494606176	0.000796921111056847	0.0215401455564885	AT2G15270.1	PRKR-interacting protein [Source:NCBI gene (formerly Entrezgene);Acc:816016]	AT2G15270
AT2G15890.1	12.5977708251858	13.5889029003783	8.66412213740458	5.66203622296466	6.11032280950692	6.76470588235294	10.240765171504	10.2909713307659	9.14203906329891	11.586963642319	11.5785054575987	11.9385166393076	0.970092637715987	0	0	0.0028883738647984	AT2G15890.1	maternal effect embryo arrest 14 [Source:NCBI gene (formerly Entrezgene);Acc:816085]	MEE14
AT2G21250.1	8.83333333333333	8.47457627118644	3.65058670143416	4.24778761061947	3.95939086294416	2.80735721200387	6.98365527488856	7.24841660802252	6.54205607476636	11.5246957766643	9.62309542902967	8.59269282814614	0.913569139174895	0.000141872262242007	2.38975506050565e-12	0.00928090448884603	AT2G21250.1	NAD(P)-linked oxidoreductase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:816664]	AT2G21250
AT2G25580.1	18.8888888888889	11.2359550561798	4.34782608695652	3.65853658536585	6.49350649350649	7.5	18.1818181818182	17.1717171717172	22.5806451612903	26.8115942028986	25.8064516129032	25	0.433761945337098	8.85699519884403e-11	0	0.0409310971303046	AT2G25580.1	Tetratricopeptide repeat (TPR)-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:817097]	MEF8
AT2G27710.1	4.26651081239041	3.70741482965932	2.4733268671193	2.49739854318418	3.6376604850214	2.86377708978328	3.60443622920518	3.79326695116169	3.59477124183007	5.77777777777778	5.36559705418201	4.49024659550975	0.73259068080669	0.437095585064817	1.45039090805066e-05	0.00926558134010546	AT2G27710.1	60S acidic ribosomal protein family [Source:NCBI gene (formerly Entrezgene);Acc:817317]	AT2G27710
AT2G31510.1	7.88381742738589	9.0014064697609	7.98969072164948	9.62962962962963	10.3723404255319	8.79478827361564	10.9243697478992	12.5925925925926	13.7755102040816	16.0676532769556	15.1515151515152	18.6868686868687	0.8908424310935	0.0723956308692933	8.21665483137918e-08	0.00705771441297868	AT2G31510.1	IBR domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:817709]	ARI7
AT2G31820.1	14.5669291338583	13.8461538461538	8.07799442896936	17.7514792899408	15.3005464480874	15.9763313609467	20.3389830508475	18.2741116751269	16.6666666666667	22.2222222222222	23.2954545454545	20.7729468599034	0.896429437497945	0.411300725055744	9.85557724390955e-05	0.04138354489981	AT2G31820.1	Ankyrin repeat family protein [Source:NCBI gene (formerly Entrezgene);Acc:817739]	AT2G31820
AT2G33480.1	9.51219512195122	9.52380952380952	5.77200577200577	9.09090909090909	5.40540540540541	5.75539568345324	8.5972850678733	7.04225352112676	7.86885245901639	10.4477611940299	11.8556701030928	12.258064516129	0.932733809151035	0.915061170835378	0.00326687957854733	0.0455315264853338	AT2G33480.1	NAC domain containing protein 41 [Source:NCBI gene (formerly Entrezgene);Acc:817913]	NAC041
AT2G34630.2	8.45070422535211	6.31067961165049	7.54716981132075	6.75675675675676	10.3448275862069	9.09090909090909	8.62068965517241	10.9677419354839	10.4651162790698	16.9014084507042	18.3206106870229	13.9175257731959	0.521768571803311	0.921731396967247	4.08269463707725e-05	0.00131697958842416	AT2G34630.2	geranyl diphosphate synthase 1 [Source:NCBI gene (formerly Entrezgene);Acc:818028]	GPS1
AT2G34640.1	10.7142857142857	6.45161290322581	2.53164556962025	2.63157894736842	2.8735632183908	0.460829493087558	3.63128491620112	7.10227272727273	3.98230088495575	9.7323600973236	11.1111111111111	8.96551724137931	0.450090472280595	0.125574271562302	8.02064749723325e-05	0.0370825778190836	AT2G34640.1	plastid transcriptionally active 12 [Source:NCBI gene (formerly Entrezgene);Acc:818029]	PTAC12
AT2G38370.2	9.44055944055944	5.92885375494071	7.2992700729927	16.8141592920354	11.1940298507463	11.8421052631579	9.6551724137931	15.1260504201681	15.2542372881356	22	19	26.5060240963855	0.124311980467137	0.999999992989442	0.0212769509416484	0.0231958509846123	AT2G38370.2	weak chloroplast movement under blue light protein (DUF827) [Source:NCBI gene (formerly Entrezgene);Acc:818418]	AT2G38370
AT2G39900.1	4.63659147869674	2.85110876451954	2.28716645489199	3.76766091051805	3.76068376068376	3.0690537084399	5.63380281690141	6.64523043944266	4.79452054794521	8.19180819180819	7.2	7.79861796643633	0.00155516717200092	0.000357053537806519	2.84825457792824e-12	0.0082799610239926	AT2G39900.1	GATA type zinc finger transcription factor family protein [Source:NCBI gene (formerly Entrezgene);Acc:818577]	WLIM2a
AT2G39960.1	2.18978102189781	9.18580375782881	4.23076923076923	2.24719101123596	3.94736842105263	4.6875	6.31067961165049	5.28301886792453	4.83870967741935	7.96019900497512	16.1290322580645	19.3103448275862	0.677435452480034	0.881305241626534	0.00113279968986362	0.0123560299264909	AT2G39960.1	Microsomal signal peptidase 25 kDa subunit (SPC25) [Source:NCBI gene (formerly Entrezgene);Acc:818583]	AT2G39960
AT2G42780.1	3.09597523219814	4.94071146245059	2.76073619631902	4.86725663716814	2.9585798816568	4.97737556561086	10.4693140794224	8.7378640776699	7.64525993883792	12.5925925925926	12.6262626262626	12.4542124542125	0.953804864451854	9.8526384746236e-06	1.79231629537924e-13	0.0162794513851778	AT2G42780.1	transcription elongation factor B polypeptide [Source:NCBI gene (formerly Entrezgene);Acc:818878]	AT2G42780
AT2G46100.1	5.76441102756892	7.20858895705521	4.59459459459459	4.81171548117155	4.36746987951807	5.64174894217207	4.92040520984081	5.0131926121372	4.12890231621349	6.73352435530086	6.20052770448549	7.01923076923077	0.99753512837212	0.999999992989442	0.00374778706662497	0.000394407500581483	AT2G46100.1	Nuclear transport factor 2 (NTF2) family protein [Source:NCBI gene (formerly Entrezgene);Acc:819218]	AT2G46100
AT2G47690.1	3.1788975312817	2.3121387283237	2.05785863405905	2.37388724035608	2.27686703096539	2.50677506775068	3.53508302088913	3.86043058648849	3.19027725028485	4.28015564202335	4.13907284768212	4.35952637244349	0.000248730722721098	4.28296671719707e-10	0	0.00216826822218609	AT2G47690.1	NADH-ubiquinone oxidoreductase-like protein [Source:NCBI gene (formerly Entrezgene);Acc:819382]	AT2G47690
AT3G01390.1	3.61871138570168	4.02029169308814	3.7074657186389	3.8961038961039	4.2475204829668	3.74466433837796	6.03741496598639	6.13601823708207	5.81926303493682	6.4940011426395	6.50714408676192	6.93751833382224	0.798207252884972	0	0	0.0236322592531439	AT3G01390.1	vacuolar membrane ATPase 10 [Source:NCBI gene (formerly Entrezgene);Acc:821130]	VMA10
AT3G03920.1	4.61226558540294	3.64630811303555	4.08839779005525	3.78510378510378	2.57289879931389	4.92753623188406	5.90809628008753	7.02928870292887	8.44444444444444	9.65583173996176	11.4411441144114	11.131221719457	0.242831094730946	0.00533570980118562	1.14951207790731e-08	0.0230185564774095	AT3G03920.1	H/ACA ribonucleoprotein complex, subunit Gar1/Naf1 protein [Source:NCBI gene (formerly Entrezgene);Acc:821062]	AT3G03920
AT3G04670.1	14.7141518275539	17.7182368193604	13.2985658409387	14.0672782874618	9.84126984126984	12.9476584022039	20.9621993127148	19.3258426966292	17.4807197943445	27.4268104776579	22.5631768953069	25.2252252252252	0.986911689125891	0.00103349479253953	2.49747086999821e-10	0.0315950128333817	AT3G04670.1	WRKY DNA-binding protein 39 [Source:NCBI gene (formerly Entrezgene);Acc:819625]	WRKY39
AT3G05710.2	3.81861575178998	3.71134020618557	2.97482837528604	6.9060773480663	4	4.67532467532468	7.9136690647482	5.72390572390572	8.53994490358127	11.2128146453089	12.5592417061611	12.2994652406417	0.881933727520581	0.246541717232008	2.65361477191917e-06	0.00621380489893023	AT3G05710.2	syntaxin of plants 43 [Source:NCBI gene (formerly Entrezgene);Acc:819740]	SYP43
AT3G06610.1	3.601108033241	4.74452554744526	4.30327868852459	5.15463917525773	4.77453580901857	4.61095100864553	6.41447368421053	6.01851851851852	6.88775510204082	8.13008130081301	8.63970588235294	7.31707317073171	0.0679988426920211	0.00027774223123803	2.97479883050496e-14	0.00189883150626385	AT3G06610.1	DNA-binding enhancer protein-like protein [Source:NCBI gene (formerly Entrezgene);Acc:819840]	AT3G06610
AT3G09150.2	3.50877192982456	4.89795918367347	2.83400809716599	1.33333333333333	1.36986301369863	5.38116591928251	5.97014925373134	4.73372781065089	3.94088669950739	10.3030303030303	13.3720930232558	11.5183246073298	0.986911689125891	0.562795142717393	0.000521222374394031	0.0189040183488632	AT3G09150.2	phytochromobilin:ferredoxin oxidoreductase, chloroplast / phytochromobilin synthase (HY2) [Source:NCBI gene (formerly Entrezgene);Acc:820069]	HY2
AT3G09200.1	3.04077401520387	3.2238065716057	2.59978030025632	3.46666666666667	2.33918128654971	2.52100840336134	4.22740524781341	3.92156862745098	2.06185567010309	5.01730103806228	6.69781931464174	6.52173913043478	0.983122588011255	0.943051696418209	0.00180454822047843	0.0240643823083084	AT3G09200.1	Ribosomal protein L10 family protein [Source:NCBI gene (formerly Entrezgene);Acc:820076]	AT3G09200
AT3G13480.1	10.4	3.8961038961039	5.32319391634981	7.9646017699115	4.89130434782609	4.93827160493827	2.46913580246914	4.02684563758389	6.25	8.69565217391304	9.89010989010989	8.45070422535211	0.000880986892039003	0.699674902855157	0.28470075281309	0.0183512633673587	AT3G13480.1	nuclear polyadenylated RNA-binding protein [Source:NCBI gene (formerly Entrezgene);Acc:820550]	AT3G13480
AT3G15770.1	6.57894736842105	8.10810810810811	6.34328358208955	7.42857142857143	9.19540229885057	3.9647577092511	6.93069306930693	8	7.2289156626506	15.1079136690647	13.3663366336634	14.0243902439024	0.951905900537681	0.999999992989442	0.000237937760555924	0.000899525420194197	AT3G15770.1	uncharacterized protein [Source:NCBI gene (formerly Entrezgene);Acc:820820]	AT3G15770
AT3G16080.1	4.08692185007974	3.5195416410886	2.45888801879405	2.25988700564972	2.42747187685021	2.62518230432669	3.24274243360099	3.56419603078169	3.78033205619413	4.53599667082813	4.17888563049853	4.67819676779132	0.678076911032315	1.44926674225306e-07	0	0.000252932306573855	AT3G16080.1	Zinc-binding ribosomal protein family protein [Source:NCBI gene (formerly Entrezgene);Acc:820853]	AT3G16080
AT3G18140.1	4.51127819548872	2.72300469483568	2.39294710327456	2.01834862385321	1.5625	1.87617260787993	3.5778175313059	2.71646859083192	3.7037037037037	5.41727672035139	4.38871473354232	5.07364975450082	1.89976450575857e-08	8.28808899195437e-05	0	0.00116738829437323	AT3G18140.1	Transducin/WD40 repeat-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821339]	LST8-1
AT3G19460.3	4.69483568075117	7.37100737100737	4.04984423676012	4.0650406504065	2.15827338129496	2.45901639344262	9.19540229885057	8.60215053763441	11.9047619047619	13.4751773049645	15.028901734104	19.4214876033058	0.963363716543065	6.70429238580102e-05	1.7686819336575e-10	0.0203577629565595	AT3G19460.3	Reticulon family protein [Source:NCBI gene (formerly Entrezgene);Acc:821480]	AT3G19460
