Feature.name,Degradation_Tag,mean_prop_xrn4,mean_prop_xrn4_dne1,mean_cpm_xrn4,mean_cpm_xrn4_dne1
AT2G21330.1,Both_truncated,0.00439865169633284,0.00259709549360281,1.99448500578804,1.80017321989146
AT2G21330.1,Intact,0.730871829532936,0.803739106458743,465.851503501446,578.208988130837
AT2G21385.1,3'_truncated,0.0598971087027293,0.066564330611791,9.25069069679124,8.41876030662848
AT2G21385.1,5'_truncated,0.128107564933574,0.120088024799761,19.8371449207068,14.8239671786774
AT2G21385.1,Both_truncated,0.00593925796846309,0.0037575496774094,1.00836893351049,0.477086453061439
AT2G21385.1,Intact,0.806056068395234,0.809590094911038,123.156589885608,102.840469916608
AT2G21580.1,3'_truncated,0.00476748801079186,0.00443986355216148,0.673090084384231,0.547378850598345
AT2G21580.1,5'_truncated,0.0504547606373943,0.0681837363743642,7.63321761355668,8.55560445292159
AT2G21580.1,Both_truncated,0.00106192358366271,0,0.177419574478094,0
AT2G21580.1,Intact,0.944069802296039,0.927376400073474,140.487914802298,116.729600017936
AT2G21660.1,3'_truncated,0.023999356915617,0.0152678275005186,36.3513618720984,33.0064738868176
AT2G21660.1,5'_truncated,0.310019863893753,0.202847045499983,455.532759515486,436.003978046808
AT2G21660.1,Both_truncated,0.00224830024439412,0.00109598983194751,3.18035472029745,2.27899849502178
AT2G21660.1,Intact,0.663732478946236,0.780789137167551,1659.94837911929,1712.26432311784
AT2G21870.1,3'_truncated,0.0177633715087568,0.0157225045820505,10.7497352314505,8.52224017663611
AT2G21870.1,5'_truncated,0.128024495840886,0.129854179862959,80.676029892539,70.5106267143718
AT2G21870.1,Both_truncated,0.00137216887007604,0.00125867581652424,0.742761044133864,0.715099268147892
AT2G21870.1,Intact,0.852839963780281,0.853584198343975,521.451017037181,461.769501382357
AT2G22425.1,3'_truncated,0.00278222353817338,0.00156498118295023,0.386913322807095,0.20799801440941
