Feature.name	Estimate	Std.Error	z.value	p.value	comparaison	padj	Condition	xrn4	xrn4_dne1	delta_prop	diff	Change	Degradation_Tag
AT2G40760.1	-0.732868839474727	0.159865318828635	-4.58428910563344	4.55533594778679e-06	xrn4_dne1 - xrn4	0.0012896395822708	Seedling	0.708968954520822	0.539915548931942	0.16905340558888	significant	decrease	5'_truncated
AT2G43430.1	1.12584465279066	0.263793535258648	4.26790084786108	1.97320991237593e-05	xrn4_dne1 - xrn4	0.00442245671611255	Seedling	0.0425636007827789	0.123746141975309	0.0811825411925298	significant	increase	5'_truncated
AT2G47380.1	0.233231755510229	0.0551388406149206	4.22989952108489	2.3379571500115e-05	xrn4_dne1 - xrn4	0.00503034860396475	Seedling	0.0219609162355793	0.0282857008318658	0.00632478459628656	significant	increase	5'_truncated
AT3G01690.1	0.203214076615253	0.0356762452217342	5.69606121250265	1.22606873542708e-08	xrn4_dne1 - xrn4	7.75885144454382e-06	Seedling	0.251123498601906	0.285419232762937	0.0342957341610313	significant	increase	5'_truncated
AT3G03150.1	0.758696021975157	0.21781142800088	3.48327004206635	0.000495328455212718	xrn4_dne1 - xrn4	0.0493402177886891	Seedling	0.253043497178091	0.430095397602818	0.177051900424727	significant	increase	5'_truncated
AT3G05980.1	0.694919357876854	0.170863125400979	4.06711135738638	4.75995005106977e-05	xrn4_dne1 - xrn4	0.009482878268409	Seedling	0.162878787878788	0.284430524850569	0.121551736971781	significant	increase	5'_truncated
AT3G06980.1	0.557284961461037	0.118504367820726	4.70265334273672	2.56802218645547e-06	xrn4_dne1 - xrn4	0.000767410630052441	Seedling	0.376118546939886	0.512049220272904	0.135930673333018	significant	increase	5'_truncated
AT3G07160.2	0.60853202501018	0.151321775975685	4.02144384763208	5.78424976320768e-05	xrn4_dne1 - xrn4	0.0105469421953539	Seedling	0.554521871142104	0.69888141025641	0.144359539114306	significant	increase	5'_truncated
AT3G10690.1	0.515215254195875	0.0920433411860579	5.59752881150208	2.17428728355173e-08	xrn4_dne1 - xrn4	1.0632264816568e-05	Seedling	0.730746956361253	0.820486111111111	0.0897391547498584	significant	increase	5'_truncated
AT3G11510.1	0.186773857489374	0.0467627040481253	3.99407735910989	6.4946657947873e-05	xrn4_dne1 - xrn4	0.0114540351836593	Seedling	0.0423532473824258	0.0504529463051466	0.00809969892272077	significant	increase	5'_truncated
AT3G13845.1	0.89115835992862	0.0802694051151962	11.1020924927711	0	xrn4_dne1 - xrn4	0	Seedling	0.0190872970073139	0.0455230215235678	0.0264357245162539	significant	increase	5'_truncated
AT3G17300.1	0.576131663553566	0.11120292452233	5.18090388385315	2.20813258566821e-07	xrn4_dne1 - xrn4	8.79818161356245e-05	Seedling	0.0871271243129005	0.143944224882423	0.0568171005695225	significant	increase	5'_truncated
