Feature.name	Estimate	Std.Error	z.value	p.value	comparaison	padj	Condition	Col0	xrn4	delta_prop	diff	Change	Degradation_Tag
AT5G11970.1	0.571049438454618	0.139673703442434	4.08845347678473	4.34258614103733e-05	xrn4 - Col0	0.00706851126606041	Seedling	0.91789364187167	0.95044318196658	0.0325495400949108	significant	increase	Intact
AT5G18800.2	0.658690760637143	0.147609467260904	4.46238830652297	8.10511785398482e-06	xrn4 - Col0	0.00192818675510952	Seedling	0.933507736577912	0.964959787469721	0.0314520508918094	significant	increase	Intact
AT5G20500.1	0.721210177436023	0.135943567897007	5.30521736771264	1.12538810936869e-07	xrn4 - Col0	4.35056286613444e-05	Seedling	0.845420630376936	0.918569433167524	0.0731488027905874	significant	increase	Intact
AT5G23920.1	0.656726397190928	0.168677198336646	3.89339165973242	9.88523607310388e-05	xrn4 - Col0	0.0132920609110518	Seedling	0.746029928233318	0.856539838157485	0.110509909924167	significant	increase	Intact
AT5G38430.1	-1.32951466919578	0.360741454177254	-3.68550565453591	0.000228249014159188	xrn4 - Col0	0.0243451396908465	Seedling	0.90108878850456	0.752218433664275	0.148870354840285	significant	decrease	Intact
AT5G38860.1	0.629571568847689	0.118284652505166	5.32251273105945	1.0234361913497e-07	xrn4 - Col0	4.12845260145328e-05	Seedling	0.594892227136394	0.733293418164206	0.138401191027813	significant	increase	Intact
AT5G39320.1	-0.490844670505358	0.123314580802591	-3.98042686688551	6.87916266655098e-05	xrn4 - Col0	0.0104630936426656	Seedling	0.210861056751468	0.150661014177937	0.0602000425735311	significant	decrease	Intact
AT5G39850.1	0.305269873993039	0.082125908106778	3.71709587181837	0.000201525984478312	xrn4 - Col0	0.0219971539292916	Seedling	0.845447591918552	0.881396126466214	0.0359485345476619	significant	increase	Intact
AT5G40550.2	0.817474636572254	0.102341592219868	7.98770684372401	1.33226762955019e-15	xrn4 - Col0	2.47215581339333e-12	Seedling	0.329498106060606	0.52976796762245	0.200269861561844	significant	increase	Intact
AT5G41330.1	-0.588785291873123	0.154161512181277	-3.81927553474422	0.000133844191782639	xrn4 - Col0	0.0160610689120082	Seedling	0.547368421052632	0.408135949051752	0.13923247200088	significant	decrease	Intact
AT5G44490.2	0.961749176283289	0.276975301403781	3.47232829573214	0.000515964951139702	xrn4 - Col0	0.0473972556106352	Seedling	0.33547410192147	0.590432044183864	0.254957942262393	significant	increase	Intact
AT5G44572.1	0.274401817917031	0.0732878188808637	3.74416679479979	0.00018099339317712	xrn4 - Col0	0.0202320084565942	Seedling	0.937723779067133	0.952411286139167	0.0146875070720336	significant	increase	Intact
AT5G54540.1	0.712726959351842	0.195489836573934	3.64585173246227	0.000266507611681011	xrn4 - Col0	0.0277826699008586	Seedling	0.58762316527468	0.728901191075716	0.141278025801036	significant	increase	Intact
AT5G59480.1	0.942099604541974	0.233795211081393	4.02959325036812	5.58734483131484e-05	xrn4 - Col0	0.00863989755748985	Seedling	0.634065768112659	0.817290221779713	0.183224453667054	significant	increase	Intact
AT5G63135.1	0.466411005382306	0.110519754931419	4.22015960559928	2.44129417703576e-05	xrn4 - Col0	0.00475591680980461	Seedling	0.865663479984864	0.906535243488153	0.0408717635032887	significant	increase	Intact
AT5G66052.1	1.31761098584364	0.320203365766885	4.11491922543653	3.87315022249979e-05	xrn4 - Col0	0.00653365232079146	Seedling	0.867006835511608	0.951046429500762	0.0840395939891545	significant	increase	Intact
AT5G67490.1	0.601135755818437	0.166901956221174	3.60172983845575	0.000316106776393932	xrn4 - Col0	0.0318786812106837	Seedling	0.829913170637857	0.900822406746714	0.0709092361088574	significant	increase	Intact
